WOJ	POW	GMI	RODZ	NAZWA	NAZWA_DOD	STAN_NA
30	26	3	5	Ksi¹¿ Wielkopolski	obszar wiejski	01.01.2021
30	26	4	3	Œrem	gmina miejsko-wiejska	01.01.2021
30	26	4	4	Œrem	miasto	01.01.2021
30	26	4	5	Œrem	obszar wiejski	01.01.2021
30	27			turecki	powiat	01.01.2021
30	27	1	1	Turek	gmina miejska	01.01.2021
30	27	2	2	Brudzew	gmina wiejska	01.01.2021
30	27	3	3	Dobra	gmina miejsko-wiejska	01.01.2021
30	27	3	4	Dobra	miasto	01.01.2021
30	27	3	5	Dobra	obszar wiejski	01.01.2021
30	27	4	2	Kawêczyn	gmina wiejska	01.01.2021
30	27	5	2	Malanów	gmina wiejska	01.01.2021
30	27	6	2	Przykona	gmina wiejska	01.01.2021
30	27	7	3	Tuliszków	gmina miejsko-wiejska	01.01.2021
30	27	7	4	Tuliszków	miasto	01.01.2021
30	27	7	5	Tuliszków	obszar wiejski	01.01.2021
30	27	8	2	Turek	gmina wiejska	01.01.2021
30	27	9	2	W³adys³awów	gmina wiejska	01.01.2021
30	28			w¹growiecki	powiat	01.01.2021
30	28	1	1	W¹growiec	gmina miejska	01.01.2021
30	28	2	2	Damas³awek	gmina wiejska	01.01.2021
30	28	3	3	Go³añcz	gmina miejsko-wiejska	01.01.2021
30	28	3	4	Go³añcz	miasto	01.01.2021
30	28	3	5	Go³añcz	obszar wiejski	01.01.2021
30	28	4	2	Mieœcisko	gmina wiejska	01.01.2021
30	28	5	3	Skoki	gmina miejsko-wiejska	01.01.2021
30	28	5	4	Skoki	miasto	01.01.2021
30	28	5	5	Skoki	obszar wiejski	01.01.2021
30	28	6	2	Wapno	gmina wiejska	01.01.2021
30	28	7	2	W¹growiec	gmina wiejska	01.01.2021
30	29			wolsztyñski	powiat	01.01.2021
30	29	1	2	Przemêt	gmina wiejska	01.01.2021
30	29	2	2	Siedlec	gmina wiejska	01.01.2021
30	29	3	3	Wolsztyn	gmina miejsko-wiejska	01.01.2021
30	29	3	4	Wolsztyn	miasto	01.01.2021
30	29	3	5	Wolsztyn	obszar wiejski	01.01.2021
30	30			wrzesiñski	powiat	01.01.2021
30	30	1	2	Ko³aczkowo	gmina wiejska	01.01.2021
30	30	2	3	Mi³os³aw	gmina miejsko-wiejska	01.01.2021
30	30	2	4	Mi³os³aw	miasto	01.01.2021
30	30	2	5	Mi³os³aw	obszar wiejski	01.01.2021
30	30	3	3	Nekla	gmina miejsko-wiejska	01.01.2021
30	30	3	4	Nekla	miasto	01.01.2021
30	30	3	5	Nekla	obszar wiejski	01.01.2021
30	30	4	3	Pyzdry	gmina miejsko-wiejska	01.01.2021
30	30	4	4	Pyzdry	miasto	01.01.2021
30	30	4	5	Pyzdry	obszar wiejski	01.01.2021
30	30	5	3	Wrzeœnia	gmina miejsko-wiejska	01.01.2021
30	30	5	4	Wrzeœnia	miasto	01.01.2021
30	30	5	5	Wrzeœnia	obszar wiejski	01.01.2021
30	31			z³otowski	powiat	01.01.2021
30	31	1	1	Z³otów	gmina miejska	01.01.2021
30	31	2	3	Jastrowie	gmina miejsko-wiejska	01.01.2021
30	31	2	4	Jastrowie	miasto	01.01.2021
30	31	2	5	Jastrowie	obszar wiejski	01.01.2021
30	31	3	3	Krajenka	gmina miejsko-wiejska	01.01.2021
30	31	3	4	Krajenka	miasto	01.01.2021
30	31	3	5	Krajenka	obszar wiejski	01.01.2021
30	31	4	2	Lipka	gmina wiejska	01.01.2021
30	31	5	3	Okonek	gmina miejsko-wiejska	01.01.2021
30	31	5	4	Okonek	miasto	01.01.2021
30	31	5	5	Okonek	obszar wiejski	01.01.2021
30	31	6	2	Tarnówka	gmina wiejska	01.01.2021
30	31	7	2	Zakrzewo	gmina wiejska	01.01.2021
30	31	8	2	Z³otów	gmina wiejska	01.01.2021
30	61			Kalisz	miasto na prawach powiatu	01.01.2021
30	61	1	1	Kalisz	gmina miejska	01.01.2021
30	62			Konin	miasto na prawach powiatu	01.01.2021
30	62	1	1	Konin	gmina miejska	01.01.2021
30	63			Leszno	miasto na prawach powiatu	01.01.2021
30	63	1	1	Leszno	gmina miejska	01.01.2021
30	64			Poznañ	miasto na prawach powiatu	01.01.2021
30	64	1	1	Poznañ	gmina miejska	01.01.2021
30	64	2	9	Poznañ-Grunwald	delegatura	01.01.2021
30	64	3	9	Poznañ-Je¿yce	delegatura	01.01.2021
30	64	4	9	Poznañ-Nowe Miasto	delegatura	01.01.2021
30	64	5	9	Poznañ-Stare Miasto	delegatura	01.01.2021
30	64	6	9	Poznañ-Wilda	delegatura	01.01.2021
32				ZACHODNIOPOMORSKIE	województwo	01.01.2021
32	1			bia³ogardzki	powiat	01.01.2021
32	1	1	1	Bia³ogard	gmina miejska	01.01.2021
32	1	2	2	Bia³ogard	gmina wiejska	01.01.2021
32	1	3	3	Karlino	gmina miejsko-wiejska	01.01.2021
32	1	3	4	Karlino	miasto	01.01.2021
32	1	3	5	Karlino	obszar wiejski	01.01.2021
32	1	4	3	Tychowo	gmina miejsko-wiejska	01.01.2021
32	1	4	4	Tychowo	miasto	01.01.2021
32	1	4	5	Tychowo	obszar wiejski	01.01.2021
32	2			choszczeñski	powiat	01.01.2021
32	2	1	2	Bierzwnik	gmina wiejska	01.01.2021
32	2	2	3	Choszczno	gmina miejsko-wiejska	01.01.2021
32	2	2	4	Choszczno	miasto	01.01.2021
32	2	2	5	Choszczno	obszar wiejski	01.01.2021
32	2	3	3	Drawno	gmina miejsko-wiejska	01.01.2021
32	2	3	4	Drawno	miasto	01.01.2021
32	2	3	5	Drawno	obszar wiejski	01.01.2021
32	2	4	2	Krzêcin	gmina wiejska	01.01.2021
32	2	5	3	Pe³czyce	gmina miejsko-wiejska	01.01.2021
32	2	5	4	Pe³czyce	miasto	01.01.2021
32	2	5	5	Pe³czyce	obszar wiejski	01.01.2021
32	2	6	3	Recz	gmina miejsko-wiejska	01.01.2021
32	2	6	4	Recz	miasto	01.01.2021
32	2	6	5	Recz	obszar wiejski	01.01.2021
32	3			drawski	powiat	01.01.2021
32	3	1	3	Czaplinek	gmina miejsko-wiejska	01.01.2021
32	3	1	4	Czaplinek	miasto	01.01.2021
32	3	1	5	Czaplinek	obszar wiejski	01.01.2021
32	3	2	3	Drawsko Pomorskie	gmina miejsko-wiejska	01.01.2021
32	3	2	4	Drawsko Pomorskie	miasto	01.01.2021
32	3	2	5	Drawsko Pomorskie	obszar wiejski	01.01.2021
32	3	3	3	Kalisz Pomorski	gmina miejsko-wiejska	01.01.2021
32	3	3	4	Kalisz Pomorski	miasto	01.01.2021
32	3	3	5	Kalisz Pomorski	obszar wiejski	01.01.2021
32	3	5	2	Wierzchowo	gmina wiejska	01.01.2021
32	3	6	3	Z³ocieniec	gmina miejsko-wiejska	01.01.2021
32	3	6	4	Z³ocieniec	miasto	01.01.2021
32	3	6	5	Z³ocieniec	obszar wiejski	01.01.2021
32	4			goleniowski	powiat	01.01.2021
32	4	2	3	Goleniów	gmina miejsko-wiejska	01.01.2021
32	4	2	4	Goleniów	miasto	01.01.2021
32	4	2	5	Goleniów	obszar wiejski	01.01.2021
32	4	3	3	Maszewo	gmina miejsko-wiejska	01.01.2021
32	4	3	4	Maszewo	miasto	01.01.2021
32	4	3	5	Maszewo	obszar wiejski	01.01.2021
32	4	4	3	Nowogard	gmina miejsko-wiejska	01.01.2021
32	4	4	4	Nowogard	miasto	01.01.2021
32	4	4	5	Nowogard	obszar wiejski	01.01.2021
32	4	5	2	Osina	gmina wiejska	01.01.2021
32	4	6	2	Przybiernów	gmina wiejska	01.01.2021
32	4	7	3	Stepnica	gmina miejsko-wiejska	01.01.2021
32	4	7	4	Stepnica	miasto	01.01.2021
32	4	7	5	Stepnica	obszar wiejski	01.01.2021
32	5			gryficki	powiat	01.01.2021
32	5	1	2	Brojce	gmina wiejska	01.01.2021
32	5	2	3	Gryfice	gmina miejsko-wiejska	01.01.2021
32	5	2	4	Gryfice	miasto	01.01.2021
32	5	2	5	Gryfice	obszar wiejski	01.01.2021
32	5	3	2	Karnice	gmina wiejska	01.01.2021
32	5	4	3	P³oty	gmina miejsko-wiejska	01.01.2021
32	5	4	4	P³oty	miasto	01.01.2021
32	5	4	5	P³oty	obszar wiejski	01.01.2021
32	5	7	2	Rewal	gmina wiejska	01.01.2021
32	5	8	3	Trzebiatów	gmina miejsko-wiejska	01.01.2021
32	5	8	4	Trzebiatów	miasto	01.01.2021
32	5	8	5	Trzebiatów	obszar wiejski	01.01.2021
32	6			gryfiñski	powiat	01.01.2021
32	6	1	2	Banie	gmina wiejska	01.01.2021
32	6	2	3	Cedynia	gmina miejsko-wiejska	01.01.2021
32	6	2	4	Cedynia	miasto	01.01.2021
32	6	2	5	Cedynia	obszar wiejski	01.01.2021
32	6	3	3	Chojna	gmina miejsko-wiejska	01.01.2021
32	6	3	4	Chojna	miasto	01.01.2021
32	6	3	5	Chojna	obszar wiejski	01.01.2021
32	6	4	3	Gryfino	gmina miejsko-wiejska	01.01.2021
32	6	4	4	Gryfino	miasto	01.01.2021
32	6	4	5	Gryfino	obszar wiejski	01.01.2021
32	6	5	3	Mieszkowice	gmina miejsko-wiejska	01.01.2021
32	6	5	4	Mieszkowice	miasto	01.01.2021
32	6	5	5	Mieszkowice	obszar wiejski	01.01.2021
32	6	6	3	Moryñ	gmina miejsko-wiejska	01.01.2021
32	6	6	4	Moryñ	miasto	01.01.2021
32	6	6	5	Moryñ	obszar wiejski	01.01.2021
32	6	7	2	Stare Czarnowo	gmina wiejska	01.01.2021
32	6	8	3	Trzciñsko-Zdrój	gmina miejsko-wiejska	01.01.2021
32	6	8	4	Trzciñsko-Zdrój	miasto	01.01.2021
32	6	8	5	Trzciñsko-Zdrój	obszar wiejski	01.01.2021
32	6	9	2	Widuchowa	gmina wiejska	01.01.2021
32	7			kamieñski	powiat	01.01.2021
32	7	1	3	Dziwnów	gmina miejsko-wiejska	01.01.2021
32	7	1	4	Dziwnów	miasto	01.01.2021
32	7	1	5	Dziwnów	obszar wiejski	01.01.2021
32	7	2	3	Golczewo	gmina miejsko-wiejska	01.01.2021
32	7	2	4	Golczewo	miasto	01.01.2021
32	7	2	5	Golczewo	obszar wiejski	01.01.2021
32	7	3	3	Kamieñ Pomorski	gmina miejsko-wiejska	01.01.2021
32	7	3	4	Kamieñ Pomorski	miasto	01.01.2021
32	7	3	5	Kamieñ Pomorski	obszar wiejski	01.01.2021
32	7	4	3	Miêdzyzdroje	gmina miejsko-wiejska	01.01.2021
32	7	4	4	Miêdzyzdroje	miasto	01.01.2021
32	7	4	5	Miêdzyzdroje	obszar wiejski	01.01.2021
32	7	5	2	Œwierzno	gmina wiejska	01.01.2021
32	7	6	3	Wolin	gmina miejsko-wiejska	01.01.2021
32	7	6	4	Wolin	miasto	01.01.2021
32	7	6	5	Wolin	obszar wiejski	01.01.2021
32	8			ko³obrzeski	powiat	01.01.2021
32	8	1	1	Ko³obrzeg	gmina miejska	01.01.2021
32	8	2	2	Dygowo	gmina wiejska	01.01.2021
32	8	3	3	Goœcino	gmina miejsko-wiejska	01.01.2021
32	8	3	4	Goœcino	miasto	01.01.2021
32	8	3	5	Goœcino	obszar wiejski	01.01.2021
32	8	4	2	Ko³obrzeg	gmina wiejska	01.01.2021
32	8	5	2	Rymañ	gmina wiejska	01.01.2021
32	8	6	2	Siemyœl	gmina wiejska	01.01.2021
32	8	7	2	Ustronie Morskie	gmina wiejska	01.01.2021
32	9			koszaliñski	powiat	01.01.2021
32	9	1	2	Bêdzino	gmina wiejska	01.01.2021
32	9	2	2	Biesiekierz	gmina wiejska	01.01.2021
32	9	3	3	Bobolice	gmina miejsko-wiejska	01.01.2021
32	9	3	4	Bobolice	miasto	01.01.2021
32	9	3	5	Bobolice	obszar wiejski	01.01.2021
32	9	4	2	Manowo	gmina wiejska	01.01.2021
32	9	5	3	Mielno	gmina miejsko-wiejska	01.01.2021
32	9	5	4	Mielno	miasto	01.01.2021
32	9	5	5	Mielno	obszar wiejski	01.01.2021
32	9	6	3	Polanów	gmina miejsko-wiejska	01.01.2021
32	9	6	4	Polanów	miasto	01.01.2021
32	9	6	5	Polanów	obszar wiejski	01.01.2021
32	9	7	3	Sianów	gmina miejsko-wiejska	01.01.2021
32	9	7	4	Sianów	miasto	01.01.2021
32	9	7	5	Sianów	obszar wiejski	01.01.2021
32	9	8	2	Œwieszyno	gmina wiejska	01.01.2021
32	10			myœliborski	powiat	01.01.2021
32	10	1	3	Barlinek	gmina miejsko-wiejska	01.01.2021
32	10	1	4	Barlinek	miasto	01.01.2021
32	10	1	5	Barlinek	obszar wiejski	01.01.2021
32	10	2	2	Boleszkowice	gmina wiejska	01.01.2021
32	10	3	3	Dêbno	gmina miejsko-wiejska	01.01.2021
32	10	3	4	Dêbno	miasto	01.01.2021
32	10	3	5	Dêbno	obszar wiejski	01.01.2021
32	10	4	3	Myœlibórz	gmina miejsko-wiejska	01.01.2021
32	10	4	4	Myœlibórz	miasto	01.01.2021
32	10	4	5	Myœlibórz	obszar wiejski	01.01.2021
32	10	5	2	Nowogródek Pomorski	gmina wiejska	01.01.2021
32	11			policki	powiat	01.01.2021
32	11	1	2	Dobra (Szczeciñska)	gmina wiejska	01.01.2021
32	11	2	2	Ko³baskowo	gmina wiejska	01.01.2021
32	11	3	3	Nowe Warpno	gmina miejsko-wiejska	01.01.2021
32	11	3	4	Nowe Warpno	miasto	01.01.2021
32	11	3	5	Nowe Warpno	obszar wiejski	01.01.2021
32	11	4	3	Police	gmina miejsko-wiejska	01.01.2021
32	11	4	4	Police	miasto	01.01.2021
32	11	4	5	Police	obszar wiejski	01.01.2021
32	12			pyrzycki	powiat	01.01.2021
32	12	1	2	Bielice	gmina wiejska	01.01.2021
32	12	2	2	Kozielice	gmina wiejska	01.01.2021
32	12	3	3	Lipiany	gmina miejsko-wiejska	01.01.2021
32	12	3	4	Lipiany	miasto	01.01.2021
32	12	3	5	Lipiany	obszar wiejski	01.01.2021
32	12	4	2	Przelewice	gmina wiejska	01.01.2021
32	12	5	3	Pyrzyce	gmina miejsko-wiejska	01.01.2021
32	12	5	4	Pyrzyce	miasto	01.01.2021
32	12	5	5	Pyrzyce	obszar wiejski	01.01.2021
32	12	6	2	Warnice	gmina wiejska	01.01.2021
32	13			s³awieñski	powiat	01.01.2021
32	13	1	1	Dar³owo	gmina miejska	01.01.2021
32	13	2	1	S³awno	gmina miejska	01.01.2021
32	13	3	2	Dar³owo	gmina wiejska	01.01.2021
32	13	4	2	Malechowo	gmina wiejska	01.01.2021
32	13	5	2	Postomino	gmina wiejska	01.01.2021
32	13	6	2	S³awno	gmina wiejska	01.01.2021
32	14			stargardzki	powiat	01.01.2021
32	14	1	1	Stargard	gmina miejska	01.01.2021
32	14	2	3	Chociwel	gmina miejsko-wiejska	01.01.2021
32	14	2	4	Chociwel	miasto	01.01.2021
32	14	2	5	Chociwel	obszar wiejski	01.01.2021
32	14	3	3	Dobrzany	gmina miejsko-wiejska	01.01.2021
32	14	3	4	Dobrzany	miasto	01.01.2021
32	14	3	5	Dobrzany	obszar wiejski	01.01.2021
32	14	4	2	Dolice	gmina wiejska	01.01.2021
32	14	5	3	Iñsko	gmina miejsko-wiejska	01.01.2021
32	14	5	4	Iñsko	miasto	01.01.2021
32	14	5	5	Iñsko	obszar wiejski	01.01.2021
32	14	6	2	Kobylanka	gmina wiejska	01.01.2021
32	14	8	2	Marianowo	gmina wiejska	01.01.2021
32	14	9	2	Stara D¹browa	gmina wiejska	01.01.2021
32	14	10	2	Stargard	gmina wiejska	01.01.2021
32	14	11	3	Suchañ	gmina miejsko-wiejska	01.01.2021
32	14	11	4	Suchañ	miasto	01.01.2021
32	14	11	5	Suchañ	obszar wiejski	01.01.2021
32	15			szczecinecki	powiat	01.01.2021
32	15	1	1	Szczecinek	gmina miejska	01.01.2021
32	15	2	3	Barwice	gmina miejsko-wiejska	01.01.2021
32	15	2	4	Barwice	miasto	01.01.2021
32	15	2	5	Barwice	obszar wiejski	01.01.2021
32	15	3	3	Bia³y Bór	gmina miejsko-wiejska	01.01.2021
32	15	3	4	Bia³y Bór	miasto	01.01.2021
32	15	3	5	Bia³y Bór	obszar wiejski	01.01.2021
32	15	4	3	Borne Sulinowo	gmina miejsko-wiejska	01.01.2021
32	15	4	4	Borne Sulinowo	miasto	01.01.2021
32	15	4	5	Borne Sulinowo	obszar wiejski	01.01.2021
32	15	5	2	Grzmi¹ca	gmina wiejska	01.01.2021
32	15	6	2	Szczecinek	gmina wiejska	01.01.2021
32	16			œwidwiñski	powiat	01.01.2021
32	16	1	1	Œwidwin	gmina miejska	01.01.2021
32	16	2	2	Brze¿no	gmina wiejska	01.01.2021
32	16	3	3	Po³czyn-Zdrój	gmina miejsko-wiejska	01.01.2021
32	16	3	4	Po³czyn-Zdrój	miasto	01.01.2021
32	16	3	5	Po³czyn-Zdrój	obszar wiejski	01.01.2021
32	16	4	2	R¹bino	gmina wiejska	01.01.2021
32	16	5	2	S³awoborze	gmina wiejska	01.01.2021
32	16	6	2	Œwidwin	gmina wiejska	01.01.2021
32	17			wa³ecki	powiat	01.01.2021
32	17	1	1	Wa³cz	gmina miejska	01.01.2021
32	17	2	3	Cz³opa	gmina miejsko-wiejska	01.01.2021
32	17	2	4	Cz³opa	miasto	01.01.2021
32	17	2	5	Cz³opa	obszar wiejski	01.01.2021
32	17	3	3	Miros³awiec	gmina miejsko-wiejska	01.01.2021
32	17	3	4	Miros³awiec	miasto	01.01.2021
32	17	3	5	Miros³awiec	obszar wiejski	01.01.2021
32	17	4	3	Tuczno	gmina miejsko-wiejska	01.01.2021
32	17	4	4	Tuczno	miasto	01.01.2021
32	17	4	5	Tuczno	obszar wiejski	01.01.2021
32	17	5	2	Wa³cz	gmina wiejska	01.01.2021
32	18			³obeski	powiat	01.01.2021
32	18	1	3	Dobra	gmina miejsko-wiejska	01.01.2021
32	18	1	4	Dobra	miasto	01.01.2021
32	18	1	5	Dobra	obszar wiejski	01.01.2021
32	18	2	3	£obez	gmina miejsko-wiejska	01.01.2021
32	18	2	4	£obez	miasto	01.01.2021
32	18	2	5	£obez	obszar wiejski	01.01.2021
