terc,city,rm,mz,sym,sympod
0220035,Komorowo,1,1,881489,881489
0220035,Malczów,1,1,881561,881561
0220035,Masłów,1,1,881609,881609
0223032,Jordanów Śląski,1,1,874779,874779
0224065,Rososznica,1,1,856907,856907
0224065,Wadochowice,1,1,856959,856959
0224075,Chwalisław,1,1,857002,857002
0224075,Laski,1,1,857019,857019
0225035,Opolno-Zdrój,1,1,188854,188854
0225035,Porajów,1,1,188860,188860
0225035,Posada,1,1,188877,188877
0205025,Płonina,1,1,189470,189470
0226032,Wojcieszyn,1,1,366474,366474
0226045,Lubiechowa,1,1,192703,192703
0206052,Radomierz,1,1,189724,189724
0206062,Chrośnica,1,1,189747,189747
0206072,Dąbrowica,1,1,191371,191371
0224042,Jemna,1,1,855434,855434
0224042,Różana,1,1,855486,855486
0223012,Łany,1,1,873580,873580
0223012,Nadolice Małe,1,1,873596,873596
0204022,Luboszyce Małe,1,1,370702,370702
0206072,Mysłakowice,1,1,191448,191448
0206082,Miłków,1,1,192086,192086
0206082,Staniszów,1,1,192146,192146
0224022,Ciepłowody,1,1,851778,851778
0206082,Zachełmie,1,1,192169,192169
0224022,Jakubów,1,1,851815,851815
0206092,Barcinek,1,1,192324,192324
0224022,Muszkowice,1,1,851867,851867
0221082,Glinno,1,1,856391,856391
0221082,Jugowice,1,1,856400,856400
0221082,Olszyniec,1,1,856445,856445
0222015,Stary Dwór,1,1,873107,873107
0222015,Wały,1,1,873113,873113
0208065,Długopole Dolne,1,1,851318,851318
0213035,Olsza,1,1,884298,884298
0222022,Białków,1,1,882490,882490
0222022,Boraszyce Małe,1,1,882508,882508
0217045,Głęboka,1,1,880410,880410
0217045,Kazanów,1,1,880461,880461
0217045,Krzepice,1,1,880478,880478
0214025,Solniki Małe,1,1,872645,872645
0205032,Piotrowice,1,1,365687,365687
0214025,Strzałkowa,1,1,872674,872674
0205032,Przybyłowice,1,1,365701,365701
0214025,Zawidowice,1,1,872697,872697
0205042,Zimnik,1,1,366037,366037
0214025,Zbytowa,1,1,872705,872705
0214032,Bartków,1,1,874093,874093
0222022,Smogorzówek,1,1,882885,882885
0222022,Turzany,1,1,882916,882916
0222035,Boraszyn,1,1,883152,883152
0222035,Dębno,1,1,883175,883175
0222035,Gliniany,1,1,883206,883206
0222035,Piotroniowice,1,1,883399,883399
0222035,Rataje,1,1,883420,883420
0222035,Stobno,1,1,883488,883488
0205052,Kwietniki,1,1,366103,366103
0208065,Marianówka,1,1,851399,851399
0207042,Domanów,1,1,191046,191046
0207042,Pastewnik,1,1,191075,191075
0205062,Granowice,1,1,368208,368208
0215035,Miłocice,1,1,874638,874638
0207022,Czarnów,1,1,189842,189842
0207022,Gorzeszów,1,1,189871,189871
0207022,Janiszów,1,1,189888,189888
0218052,Pichorowice,1,1,367947,367947
0218052,Różana,1,1,367982,367982
0223092,Szukalice,1,1,884772,884772
0216045,Tarnówek,1,1,366623,366623
0216055,Wilkocin,1,1,366907,366907
0217012,Boreczek,1,1,872763,872763
0223092,Turów,1,1,884789,884789
0208125,Gajów,1,1,854920,854920
0204045,Kowalowo,1,1,377259,377259
0204045,Ostrawa,1,1,377325,377325
0204045,Wrząca Wielka,1,1,377472,377472
0204045,Zbaków Górny,1,1,377495,377495
0205025,Gorzanowice,1,1,189368,189368
0209022,Groble,1,1,363406,363406
0209022,Jerzmanowice,1,1,363441,363441
0206092,Nowa Kamienica,1,1,192407,192407
0206092,Rybnica,1,1,192413,192413
0216022,Wierzchowice,1,1,363777,363777
0216032,Grodziszcze,1,1,363984,363984
0220065,Karnice,1,1,884163,884163
0220065,Korzeńsko,1,1,884217,884217
0220065,Laskowa,1,1,884230,884230
0220065,Niezgoda,1,1,884275,884275
0224015,Brzeżnica,1,1,851229,851229
0219045,Milikowice,1,1,852513,852513
0226032,Pielgrzymka,1,1,366416,366416
0219052,Sady,1,1,853493,853493
0226052,Wojciechów,1,1,368467,368467
0204015,Bronów,1,1,370079,370079
0204015,Czernina,1,1,370122,370122
0201032,Pasternik,1,1,364200,364200
0201032,Patoka,1,1,364216,364216
0201052,Kliczków,1,1,191750,191750
0201052,Ławszowa,1,1,191767,191767
0215042,Miłonów,1,1,879506,879506
0201052,Poświętne,1,1,191810,191810
0215042,Niwnik,1,1,879529,879529
0215042,Osiek,1,1,879541,879541
0220065,Przywsie,1,1,884370,884370
0220065,Ruda Żmigrodzka,1,1,884418,884418
0211032,Gwizdanów,1,1,367232,367232
0215042,Owczary,1,1,879558,879558
0215042,Ścinawa Polska,1,1,879647,879647
0215042,Zabardowice,1,1,879653,879653
0211032,Kębłów,1,1,367255,367255
0211032,Kliszów,1,1,367261,367261
0209032,Janowice Duże,1,1,364682,364682
0211032,Kożlice,1,1,367278,367278
0209032,Wilczyce,1,1,364788,364788
0209042,Bieniowice,1,1,364831,364831
0209042,Grzybiany,1,1,364854,364854
0226062,Kozów,1,1,368556,368556
0222022,Morzyna,1,1,882767,882767
0222022,Orzeszków,1,1,882773,882773
0222022,Rudawa,1,1,882840,882840
0217045,Warkocz,1,1,880700,880700
0217055,Kucharzowice,1,1,882299,882299
0217055,Witowice,1,1,882388,882388
0218012,Jarząbkowice,1,1,876028,876028
0218012,Karczyce,1,1,876040,876040
0210042,Henryków Lubański,1,1,190302,190302
0203022,Ruszowice,1,1,363850,363850
0208105,Nagodzice,1,1,853790,853790
0208105,Szklarnia,1,1,853872,853872
0219052,Biała,1,1,853398,853398
0219052,Marcinowice,1,1,853470,853470
0219052,Mysłaków,1,1,853487,853487
0207022,Ptaszków,1,1,189990,189990
0207022,Rędziny,1,1,190012,190012
0207035,Błażkowa,1,1,190450,190450
0207035,Chełmsko Śląskie,1,1,190472,190472
0212045,Kwieciszowice,1,1,191299,191299
0212045,Mlądz,1,1,191307,191307
0212045,Proszowa,1,1,191336,191336
0212055,Bełczyna,1,1,193074,193074
0216032,Wilczyn,1,1,364104,364104
0216045,Komorniki,1,1,366557,366557
0218012,Piersno,1,1,876117,876117
0210062,Platerówka,1,1,191997,191997
0212055,Marczów,1,1,193128,193128
0221042,Borówno,1,1,851927,851927
0221042,Czarny Bór,1,1,851933,851933
0218045,Proszków,1,1,880923,880923
0218052,Damianowo,1,1,367806,367806
0218052,Gościsław,1,1,367858,367858
0218052,Jarostów,1,1,367870,367870
0214062,Spalice,1,1,879251,879251
0214062,Wszechświęte,1,1,879274,879274
0214062,Zimnica,1,1,879311,879311
0209052,Lubień,1,1,365115,365115
0202052,Owiesno,1,1,852281,852281
0202052,Tuszyn,1,1,852364,852364
0202052,Uciechów,1,1,852370,852370
0202062,Ligota Wielka,1,1,876732,876732
0211022,Bukowna,1,1,365204,365204
0211022,Gorzelin,1,1,365262,365262
0211022,Gorzyca,1,1,365279,365279
0220035,Biedaszków Mały,1,1,881294,881294
0212025,Popielówek,1,1,190710,190710
0212025,Wojciechów,1,1,190733,190733
0204032,Masełkowice,1,1,373592,373592
0204032,Miechów,1,1,373600,373600
0220065,Barkowo,1,1,883933,883933
0217022,Stachów,1,1,875916,875916
0202062,Sokolniki,1,1,876867,876867
0204022,Śleszów,1,1,370820,370820
0204032,Bogucin,1,1,373540,373540
0207022,Lipienica,1,1,189948,189948
0201022,Chościszowice,1,1,188989,188989
0201022,Ocice,1,1,189233,189233
0212035,Brunów,1,1,190756,190756
0212035,Gradówek,1,1,190822,190822
0212035,Pieszków,1,1,190874,190874
0212035,Płóczki Dolne,1,1,190897,190897
0218032,Łowęcice,1,1,877418,877418
0218032,Miękinia,1,1,877424,877424
0217032,Miłocice,1,1,854742,854742
0208065,Wójtowice,1,1,851695,851695
0208072,Gorzuchów,1,1,852795,852795
0208072,Marcinów,1,1,852890,852890
0208072,Mikowice,1,1,852909,852909
0208072,Szalejów Dolny,1,1,853033,853033
0219065,Rogożnica,1,1,855813,855813
0219065,Rusko,1,1,855820,855820
0219065,Stanowice,1,1,855842,855842
0219072,Bystrzyca Dolna,1,1,856014,856014
0219072,Grodziszcze,1,1,856043,856043
0219072,Modliszów,1,1,856184,856184
0219072,Panków,1,1,856221,856221
0219072,Pogorzała,1,1,856238,856238
0209052,Nowa Wieś Legnicka,1,1,365138,365138
0203062,Bukwica,1,1,368770,368770
0213035,Tworzymirki Górne,1,1,878369,878369
0213035,Wielgie Milickie,1,1,878398,878398
0217045,Biały Kościół,1,1,880283,880283
0210035,Pobiedna,1,1,190160,190160
0218022,Mazurowice,1,1,876956,876956
0218022,Rusko,1,1,876979,876979
0218022,Szymanów,1,1,876985,876985
0218032,Zakrzyce,1,1,877588,877588
0220035,Brzezie,1,1,881377,881377
0220035,Biedaszków Wielki,1,1,881302,881302
0214062,Dąbrowa,1,1,878978,878978
0220035,Piersno,1,1,881638,881638
0220035,Szczytkowice,1,1,881696,881696
0219072,Wiśniowa,1,1,856304,856304
0223045,Strzeganowice,1,1,875230,875230
0219072,Witoszów Dolny,1,1,856310,856310
0223045,Wszemiłowice,1,1,875260,875260
0219085,Buków,1,1,857054,857054
0221055,Głuszyca Górna,1,1,852424,852424
0223052,Budziszów,1,1,875342,875342
0223062,Chwałów,1,1,877022,877022
0223052,Chrzanów,1,1,875359,875359
0223052,Cieszyce,1,1,875365,875365
0223052,Pełczyce,1,1,875537,875537
0223062,Dzikowa,1,1,877045,877045
0223062,Mietków,1,1,877080,877080
0223075,Stary Zamek,1,1,880194,880194
0223075,Sulistrowice,1,1,880231,880231
0223075,Świątniki,1,1,880254,880254
0223075,Żerzuszyce,1,1,880277,880277
0210035,Smolnik,1,1,190199,190199
0213012,Brzezina,1,1,873165,873165
0213012,Cieszków,1,1,873188,873188
0213022,Dziewiętlin,1,1,876360,876360
0213022,Luboradów,1,1,876465,876465
0210042,Radogoszcz,1,1,190390,190390
0220052,Ludgierzowice,1,1,883710,883710
0222035,Uskorz Wielki,1,1,883560,883560
0217012,Rochowice,1,1,872941,872941
0217012,Świnobród,1,1,872987,872987
0217022,Brochocinek,1,1,875715,875715
0217022,Janowiczki,1,1,875773,875773
0223022,Krakowiany,1,1,873870,873870
0223022,Łosice,1,1,873886,873886
0223092,Bratowice,1,1,884520,884520
0223092,Jarosławice,1,1,884594,884594
0208112,Ludwikowice Kłodzkie,1,1,854328,854328
0208112,Nowa Wieś Kłodzka,1,1,854400,854400
0223045,Krobielowice,1,1,875023,875023
0223045,Krzeptów,1,1,875030,875030
0223045,Nowa Wieś Kącka,1,1,875075,875075
0225052,Mała Wieś Dolna,1,1,192465,192465
0224042,Grodziszcze,1,1,855411,855411
0224042,Przedborowa,1,1,855470,855470
0224042,Stoszowice,1,1,855517,855517
0214085,Nowa Wieś Goszczańska,1,1,882052,882052
0214085,Olszówka,1,1,882081,882081
0224055,Kluczowa,1,1,856540,856540
0224055,Pawłowice,1,1,856570,856570
0219052,Strzelce,1,1,853501,853501
0209062,Goślinów,1,1,365799,365799
0220015,Piekary,1,1,878760,878760
0220015,Wilczyn,1,1,878843,878843
0209062,Studnica,1,1,365894,365894
0224065,Brukalice,1,1,856706,856706
0220015,Lubnów,1,1,878642,878642
0214042,Dziadów Most,1,1,197072,197072
0216032,Obiszów,1,1,364015,364015
0220035,Domanowice,1,1,881408,881408
0220035,Koniowo,1,1,881503,881503
0226032,Twardocice,1,1,366445,366445
0226045,Gozdno,1,1,192695,192695
0226045,Podgórki,1,1,192761,192761
0206062,Siedlęcin,1,1,189813,189813
0213035,Dunkowa,1,1,877677,877677
0222022,Buszkowice Małe,1,1,882566,882566
0222022,Dąbie,1,1,882595,882595
0208085,Kąty Bystrzyckie,1,1,853139,853139
0208085,Orłowiec,1,1,853168,853168
0223022,Dąbrowica,1,1,873722,873722
0204015,Wierzowice Wielkie,1,1,370493,370493
0204015,Stara Góra,1,1,370381,370381
0204022,Cieszyny,1,1,370599,370599
0204022,Daszów,1,1,370613,370613
0206072,Kostrzyca,1,1,191419,191419
0221072,Nowe Bogaczowice,1,1,855300,855300
0222022,Boraszyce Wielkie,1,1,882514,882514
0217045,Gościęcice,1,1,880426,880426
0208065,Kamienna,1,1,851360,851360
0222022,Konary,1,1,882684,882684
0207035,Stara Białka,1,1,190555,190555
0207035,Szczepanów,1,1,190561,190561
0207042,Wieściszowice,1,1,191129,191129
0214025,Posadowice,1,1,872616,872616
0214025,Sątok,1,1,872639,872639
0214025,Wabienice,1,1,872680,872680
0222035,Domaszków,1,1,883181,883181
0222035,Pełczyn,1,1,883376,883376
0222035,Proszkowa,1,1,883413,883413
0218052,Ujazd Górny,1,1,368020,368020
0216045,Sobin,1,1,366592,366592
0216045,Żuków,1,1,366652,366652
0216062,Lipin,1,1,366988,366988
0204045,Rudna Mała,1,1,377377,377377
0214055,Ose,1,1,203714,203714
0216032,Bucze,1,1,363926,363926
0216032,Grębocice,1,1,363978,363978
0220065,Osiek,1,1,884306,884306
0219045,Nowy Jaworów,1,1,852536,852536
0219045,Pastuchów,1,1,852559,852559
0217032,Sarby,1,1,854883,854883
0226032,Proboszczów,1,1,366422,366422
0226052,Radziechów,1,1,368438,368438
0226052,Zagrodno,1,1,368480,368480
0226062,Brennik,1,1,368496,368496
0203062,Żukowice,1,1,368964,368964
0204015,Nowa Wioska,1,1,370257,370257
0201032,Osła,1,1,364191,364191
0209022,Witków,1,1,363613,363613
0209032,Tyńczyk Legnicki,1,1,364765,364765
0209042,Szczytniki nad Kaczawą,1,1,364972,364972
0226062,Jerzmanice-Zdrój,1,1,368533,368533
0226062,Prusice,1,1,368668,368668
0226062,Rokitnica,1,1,368680,368680
0226062,Wilków,1,1,368728,368728
0217045,Skoroszowice,1,1,880640,880640
0217055,Krajno,1,1,882260,882260
0217055,Miechowice Oławskie,1,1,882336,882336
0217055,Ośno,1,1,882342,882342
0203022,Przedmoście,1,1,363843,363843
0201062,Wilczy Las,1,1,368148,368148
0208065,Międzygórze,1,1,851420,851420
0208065,Nowy Waliszów,1,1,851488,851488
0208105,Jodłów,1,1,853754,853754
0208105,Roztoki,1,1,853843,853843
0208112,Bieganów,1,1,854015,854015
0207035,Bukówka,1,1,190466,190466
0212035,Włodzice Małe,1,1,190992,190992
0212035,Włodzice Wielkie,1,1,191000,191000
0212045,Brzeziniec,1,1,191135,191135
0212045,Giebułtów,1,1,191158,191158
0216032,Proszyce,1,1,364044,364044
0216045,Biedrzychowa,1,1,366480,366480
0208092,Jeleniów,1,1,853300,853300
0208092,Krzyżanów,1,1,853330,853330
0208092,Taszów,1,1,853375,853375
0208112,Krajanów,1,1,854297,854297
0218012,Kostomłoty,1,1,876063,876063
0210062,Włosień,1,1,192028,192028
0210062,Zalipie,1,1,192034,192034
0210072,Wyręba,1,1,192258,192258
0212055,Strzyżowiec,1,1,193186,193186
0218045,Wojczyce,1,1,880998,880998
0218052,Konary,1,1,367893,367893
0214062,Nieciszów,1,1,879096,879096
0214062,Nowoszyce,1,1,879110,879110
0214062,Osada Leśna,1,1,879127,879127
0214062,Smolna,1,1,879200,879200
0214062,Zarzysko,1,1,879297,879297
0209052,Mikołajowice,1,1,365121,365121
0220052,Złotów,1,1,883904,883904
0202052,Ostroszowice,1,1,852275,852275
0202062,Jażwina,1,1,876695,876695
0218012,Siemidrożyce,1,1,876198,876198
0218012,Świdnica Polska,1,1,876212,876212
0220035,Będkowo,1,1,881288,881288
0201062,Iwiny,1,1,368036,368036
0220065,Bychowo,1,1,884045,884045
0217022,Kowalskie,1,1,875827,875827
0217022,Strachów,1,1,875922,875922
0217032,Cierpice,1,1,854593,854593
0218012,Samsonowice,1,1,876181,876181
0212035,Dłużec,1,1,190785,190785
0212035,Dworek,1,1,190791,190791
0212035,Niwnice,1,1,190868,190868
0212035,Rakowice Małe,1,1,190934,190934
0212035,Rakowice Wielkie,1,1,190940,190940
0218032,Błonie,1,1,877170,877170
0218032,Gałów,1,1,877223,877223
0218032,Krępice,1,1,877329,877329
0218032,Prężyce,1,1,877499,877499
0217032,Ostrężna,1,1,854788,854788
0208072,Droszków,1,1,852772,852772
0208072,Gołogłowy,1,1,852789,852789
0208072,Młynów,1,1,852915,852915
0208072,Piszkowice,1,1,852944,852944
0203052,Droglowice,1,1,366215,366215
0208072,Starków,1,1,853010,853010
0203052,Pęcław,1,1,366267,366267
0203062,Dankowice,1,1,368792,368792
0213035,Węgrzynów,1,1,878381,878381
0217045,Dębniki,1,1,880350,880350
0203022,Stare Serby,1,1,363872,363872
0203022,Turów,1,1,363895,363895
0219065,Stawiska,1,1,855859,855859
0219065,Żółkiewka,1,1,855894,855894
0219072,Boleścin,1,1,855990,855990
0219072,Burkatów,1,1,856008,856008
0219072,Jagodnik,1,1,856050,856050
0209075,Dąbie,1,1,366681,366681
0209075,Szczedrzykowice,1,1,366770,366770
0209082,Janowice,1,1,367479,367479
0209082,Ruja,1,1,367539,367539
0218022,Chełm,1,1,876896,876896
0218022,Dębice,1,1,876910,876910
0214062,Ligota Polska,1,1,879038,879038
0220035,Skarszyn,1,1,881667,881667
0220042,Krzyżanowice,1,1,882997,882997
0220042,Machnice,1,1,883011,883011
0220042,Mienice,1,1,883040,883040
0223062,Piława,1,1,877105,877105
0202052,Kiełczyn,1,1,852223,852223
0223085,Grodziszów,1,1,881070,881070
0223085,Mokry Dwór,1,1,881124,881124
0219085,Mielęcin,1,1,857137,857137
0202075,Nowa Wieś Niemczańska,1,1,853932,853932
0213022,Czarnogożdzice,1,1,876330,876330
0213022,Pierstnica,1,1,876531,876531
0213022,Wąbnice,1,1,876643,876643
0210042,Radostów Dolny,1,1,190408,190408
0210042,Radostów Górny,1,1,190414,190414
0220052,Czachowo,1,1,883650,883650
0222035,Warzęgowo,1,1,883577,883577
0217012,Michałowice,1,1,872912,872912
0217012,Siemianów,1,1,872958,872958
0223085,Żerniki Wrocławskie,1,1,881271,881271
0223092,Bogunów,1,1,884513,884513
0223092,Jaksonów,1,1,884588,884588
0223092,Galowice,1,1,884571,884571
0208112,Przygórze,1,1,854417,854417
0223045,Mokronos Dolny,1,1,875052,875052
0223045,Sadków,1,1,875135,875135
0211032,Radoszyce,1,1,367367,367367
0211045,Buszkowice,1,1,367580,367580
0211045,Jurcz,1,1,367663,367663
0211045,Tymowa,1,1,367769,367769
0213035,Borzynowo,1,1,877619,877619
0205032,Męcinka,1,1,365635,365635
0211045,Dąbrowa Dolna,1,1,367605,367605
0225072,Jerzmanki,1,1,193252,193252
0225072,Osiek Łużycki,1,1,193341,193341
0208065,Stara Łomnica,1,1,851608,851608
0208125,Ścinawka Średnia,1,1,855109,855109
0208135,Nowy Gierałtów,1,1,855612,855612
0208135,Sienna,1,1,855629,855629
0208135,Janowa Góra,1,1,855635,855635
0214085,Goszcz,1,1,881911,881911
0224065,Jasienica,1,1,856758,856758
0224065,Witostowice,1,1,856971,856971
0224075,Mąkolno,1,1,857025,857025
0225035,Białopole,1,1,188788,188788
0224015,Opolnica,1,1,851287,851287
0224015,Potworów,1,1,851293,851293
0224022,Cienkowice,1,1,851761,851761
0201022,Suszki,1,1,189300,189300
0201032,Krzyżowa,1,1,364156,364156
0205032,Słup,1,1,365730,365730
0205042,Grzegorzów,1,1,365948,365948
0205042,Marcinowice,1,1,365960,365960
0205052,Jakuszowa,1,1,366072,366072
0205052,Zębowice,1,1,366190,366190
0205062,Postolice,1,1,368289,368289
0215035,Chwałowice,1,1,874555,874555
0215035,Dziuplina,1,1,874584,874584
0223092,Wojkowice,1,1,884826,884826
0215042,Janików,1,1,879430,879430
0215042,Marcinkowice,1,1,879475,879475
0215042,Niemil,1,1,879512,879512
0215042,Psary,1,1,879564,879564
0215042,Stary Górnik,1,1,879618,879618
0215035,Piekary,1,1,874696,874696
0215042,Chwalibożyce,1,1,879340,879340
0215042,Drzemlikowice,1,1,879357,879357
0215042,Godzinowice,1,1,879400,879400
0215022,Swojków,1,1,874489,874489
0223092,Mędłów,1,1,884631,884631
0223092,Nowojowice,1,1,884660,884660
0214075,Zawada,1,1,209639,209639
0203032,Jaczów,1,1,364280,364280
0211032,Orsk,1,1,367344,367344
0211032,Rudna,1,1,367373,367373
0211032,Rynarcice,1,1,367380,367380
0203032,Modła,1,1,364340,364340
0211045,Krzyżowa,1,1,367686,367686
0211045,Redlice,1,1,367723,367723
0213035,Bartniki,1,1,877602,877602
0225065,Stary Węgliniec,1,1,193051,193051
0225052,Wrociszów Górny,1,1,192666,192666
0225072,Kożlice,1,1,193281,193281
0225072,Przesieczany,1,1,193364,193364
0225072,Niedów,1,1,193393,193393
0225072,Sławnikowice,1,1,193401,193401
0225072,Spytków,1,1,193424,193424
0225072,Tylice,1,1,193453,193453
0223022,Łozina,1,1,873892,873892
0223022,Oleśniczka,1,1,873923,873923
0223022,Pasikurowice,1,1,873930,873930
0223022,Piecowice,1,1,873946,873946
0223032,Janówek,1,1,874740,874740
0215042,Bolechów,1,1,879328,879328
0215042,Jaczkowice,1,1,879417,879417
0205025,Lipa,1,1,189411,189411
0215022,Kuchary,1,1,874383,874383
0223092,Polakowice,1,1,884708,884708
0224065,Lubnów,1,1,856818,856818
0224065,Osina Mała,1,1,856860,856860
0224065,Osina Wielka,1,1,856876,856876
0225035,Lutogniewice,1,1,188848,188848
0225035,Krzewina,1,1,188831,188831
0205025,Grudno,1,1,189428,189428
0205025,Półwsie,1,1,189492,189492
0224022,Dobrzenice,1,1,851809,851809
0224022,Piotrowice Polskie,1,1,851873,851873
0224022,Stary Henryków,1,1,851880,851880
0224022,Targowica,1,1,851896,851896
0204022,Osłowice,1,1,370754,370754
0213035,Wziąchowo Małe,1,1,878524,878524
0225045,Strzelno,1,1,191951,191951
0206052,Janowice Wielkie,1,1,189670,189670
0201032,Modła,1,1,364162,364162
0201022,Trzebień Mały,1,1,189339,189339
0205042,Drzymałowice,1,1,365925,365925
0205042,Siekierzyce,1,1,366008,366008
0205042,Targoszyn,1,1,366020,366020
0205052,Wiadrów,1,1,366184,366184
0205062,Skała,1,1,368303,368303
0215035,Łęg,1,1,874621,874621
0223092,Wilkowice,1,1,884810,884810
0224015,Dębowina,1,1,851235,851235
0215042,Stary Otok,1,1,879624,879624
0209022,Dobroszów,1,1,363369,363369
0223045,Stoszyce,1,1,875224,875224
0223052,Dobkowice,1,1,875394,875394
0223052,Kobierzyce,1,1,875425,875425
0223052,Królikowice,1,1,875431,875431
0223052,Szczepankowice,1,1,875595,875595
0223052,Tyniec Mały,1,1,875610,875610
0225052,Mała Wieś Górna,1,1,192471,192471
0215042,Bystrzyca,1,1,879334,879334
0215022,Polwica,1,1,874437,874437
0223092,Przecławice,1,1,884714,884714
0214085,Grabowno Wielkie,1,1,881970,881970
0216015,Pogorzeliska,1,1,363205,363205
0216015,Trzmielów,1,1,363270,363270
0224055,Brodziszów,1,1,856511,856511
0224055,Jaworek,1,1,856534,856534
0214075,Wielowieś,1,1,209591,209591
0214075,Wioska,1,1,209616,209616
0203032,Maniów,1,1,364334,364334
0211045,Dąbrowa Środkowa,1,1,367611,367611
0211045,Przychowa,1,1,367717,367717
0212015,Ubocze,1,1,189641,189641
0218045,Gozdawa,1,1,880805,880805
0218045,Komorniki,1,1,880857,880857
0211032,Brodowice,1,1,367114,367114
0225072,Gozdanin,1,1,193217,193217
0211032,Chełm,1,1,367150,367150
